"var1","var2","cor"
"dw6","wealth2",0.0192496447910222
"numprm12","rhp4",0.0192485441466976
"controln","anc12",0.0192478990047673
"afc3","eic2",0.0192467840420884
"maxramnt","dma",0.0192442679647059
"adate.11","marr2",0.0192430670195516
"hhas3","hhd11",0.0192420171210355
"afc3","eic11",0.0192416574833261
"pec2","rhp4",0.0192408666144344
"rdate.16","anc8",0.0192402051398354
"hhd8","stategov",0.0192394007767903
"maxrdate","ic16",0.0192393651554046
"hc16","rhp2",0.0192385072576137
"minrdate","occ3",0.0192379673627702
"numprm12","occ11",0.0192377784816657
"rdate.14","ic1",0.0192372199544945
"maxrdate","mc1",0.0192370718643711
"dw1","pubgardn",0.0192357301644517
"occ9","dw7",0.0192343916678634
"ramnt.10","agec1",0.0192343704521617
"pop90c4","lifesrc",0.0192339278189566
"hc13","lfc3",0.0192333600705072
"oedc1","hvp1",0.0192332055058411
"rdate.9","hu4",0.0192317562598203
"hhas3","dob",0.0192312522684006
"ac1","ec2",0.0192294333775665
"ramnt.21","voc2",0.0192280056826151
"hhd1","pubdoity",0.0192277862546514
"maxramnt","hhd12",0.0192273322871583
"eic10","tpe8",0.019222505460524
"ramnt.16","hhd7",0.0192213206842974
"maxrdate","hhd9",0.019220353861069
"ramnt.12","anc7",0.0192203091310512
"rdate.23","pubopp",0.0192189358266169
"hhd2","pubhlth",0.0192181649970197
"maxramnt","sec5",0.0192180928705952
"chilc3","mbcraft",0.0192149208181256
"ramnt.19","hhn3",0.0192148341793294
"hhd5","pubhlth",0.0192130249910433
"adate.21","hc1",0.0192123760877679
"adate.18","occ8",0.0192119133195563
"dw9","eth14",0.0192104595743106
"ac2","hhas2",0.0192100883592415
"ethc3","pop903",0.0192098202331496
"numprm12","hhd8",0.0192086116934459
"dw3","age903",0.0192084397357182
"rdate.11","oedc7",0.0192067696511432
"rdate.4","ac2",0.0192039217502948
"ramnt.11","anc3",0.0192036700547433
"vc3","pop90c1",0.0192033318346304
"ramnt.23","eth12",0.0192031514706674
"ramnt.16","eic1",0.0192006018983592
"ramntall","mhuc1",0.0191998223230034
"dma","pubopp",0.019198758034922
"hu3","dw8",0.0191981218031023
"vc4","ethc2",0.0191976464258319
"occ7","pop90c1",0.0191957860446519
"sec3","datasrce",0.0191937610108783
"anc6","hu4",0.019190503763723
"ethc5","mbgarden",0.019188781329275
"avggift","anc13",0.0191886941243879
"mhuc2","pubopp",0.0191871279814257
"rdate.9","hhas1",0.0191856382006187
"tpe5","ic18",0.0191855137451262
"voc1","oedc6",0.0191853696251695
"ramnt.9","anc13",0.01918515361176
"anc15","mc3",0.0191850734297012
"eth12","eth2",0.0191824550027844
"rdate.22","mbcolect",0.0191816099271271
"rdate.21","rhp2",0.0191813886398004
"controln","ramnt.20",0.0191807916093808
"occ5","hhage1",0.0191790275143629
"lastdate","hit",0.019176920243985
"occ8","eth9",0.0191763752972821
"occ7","rp1",0.0191760707761054
"ramnt.18","pop90c2",0.0191744537248579
"anc1","pop901",0.0191724558411575
"ramnt.11","pubopp",0.0191720556646792
"ac2","occ7",0.0191699731653165
"eth13","pop902",0.0191676413491885
"rdate.21","pubculin",0.0191668513745092
"rdate.10","hhas1",0.0191667279974186
"hc12","anc1",0.0191662072123539
"ramnt.17","eth1",0.0191649681921604
"ec2","chilc2",0.0191611684381374
"ramnt.8","ic9",0.0191578029864054
"afc6","dw9",0.0191567161874236
"hhage1","eth2",0.0191551932073123
"anc14","dw6",0.0191538078285386
"ic16","pop902",0.0191535813528291
"eic12","dob",0.0191524852447396
"ic10","hhd12",0.0191514287650018
"hhas4","eth15",0.019150860645291
"hhn2","mbbooks",0.0191489679617111
"adate.4","age",0.0191484142539345
"hc13","occ10",0.019147651630203
"cardgift","mhuc2",0.0191467638289988
"hhp1","pop903",0.0191435623997198
"ramnt.24","datasrce",0.0191425090992746
"rdate.11","adate.16",0.0191411666895675
"hc14","voc1",0.0191409965013523
"mhuc2","oedc1",0.0191404651098313
"controln","voc1",0.0191402396174456
"anc11","agec2",0.0191399475861113
"adate.16","adate.9",0.0191399427596851
"occ2","ic18",0.0191397996444123
"afc3","pop902",0.0191394234603646
"hc15","agec6",0.0191343079177243
"hphone.d","solih",0.0191337109310932
"rdate.19","lfc7",0.0191284284511905
"hhd8","magmale",0.0191271263032358
"marr2","localgov",0.0191246719226932
"tpe8","hvp6",0.0191232880598735
"rdate.24","oedc5",0.0191229866194231
"afc5","pubhlth",0.0191214331992241
"anc2","pop903",0.0191213275719927
"tpe6","hupa4",0.0191203990835312
"voc3","tpe2",0.0191190851799204
"rdate.24","pubphoto",0.0191183873074938
"rdate.19","eth10",0.0191178478843866
"hhn3","pop90c1",0.0191157032040565
"rdate.7","dob",0.0191156727712456
"hvp6","dob",0.0191155720864423
"ramnt.10","tpe2",0.0191138274001219
"ramnt.14","ethc6",0.0191132532141789
"rdate.8","hhn4",0.0191123657554163
"ramnt.3","afc4",0.0191121151866241
"adate.20","hhd12",0.0191120783762241
"occ11","chilc2",0.0191103733672864
"ramnt.19","hc11",0.0191098856384741
"adate.8","eic9",0.0191096966385394
"adate.18","adate.16",0.0191089388010595
"ec3","occ5",0.0191086359418628
"hhd7","eth4",0.019108392744745
"lastgift","hur1",0.0191081237219631
"rdate.22","hhd7",0.0191077243084779
"hhas4","rhp3",0.0191035449317049
"eth6","pubgardn",0.0191029437847552
"hc2","hvp1",0.0191028471339372
"hhd12","hu4",0.019102335693573
"minramnt","chilc4",0.0190976442237613
"cardpm12","wealth2",0.0190966635998337
"hc7","eic14",0.0190958586423432
"ramnt.22","mc3",0.0190954398522358
"hv3","chilc3",0.0190952543887125
"controln","timelag",0.019095049163208
"nextdate","ic9",0.0190928754113441
"agec7","eth12",0.0190860509852943
"ramnt.14","hc3",0.0190858836911241
"ramnt.17","adate.9",0.0190827403518371
"eic13","occ6",0.0190823520653797
"lastdate","age904",0.0190805181681363
"hhd6","mbgarden",0.0190794512945899
"adate.12","marr3",0.0190763979143173
"adate.12","hur1",0.0190753794830748
"rdate.15","eic12",0.0190751382314701
"adate.22","ic21",0.0190751299227497
"lfc2","dw4",0.0190732420861833
"cardprom","ec8",0.0190728553710231
"pec2","mc1",0.0190720623236568
"rdate.18","adate.12",0.0190720209506442
"adate.11","age902",0.0190713848407176
"rdate.23","eth6",0.0190712594969481
"adate.22","agec6",0.0190708008583862
"adate.19","eic4",0.0190705887508414
"ramnt.17","anc11",0.0190689811659365
"rdate.3","chilc4",0.0190654560034035
"ramnt.16","rdate.21",0.0190627759390448
"ic5","rhp3",0.0190624477707551
"anc3","rp4",0.0190613832208294
"eic6","fedgov",0.0190597564944378
"avggift","lfc6",0.0190578854148697
"numprom","lfc7",0.0190540539075686
"minrdate","rdate.11",0.019052761741351
"hhd4","eth12",0.0190520256075808
"hc14","datasrce",0.0190515245678075
"cardgift","rdate.5",0.0190510414001123
"afc1","dw8",0.0190487664684434
"ramnt.19","odatedw",0.0190476311987973
"adate.22","hhas3",0.0190450320517671
"ramnt.6","sec3",0.0190449944402998
"rdate.16","pobc2",0.0190444057585462
"ramnt.7","rdate.19",0.0190436368595555
"hhd2","eth12",0.0190397983451205
"tpe9","stategov",0.0190370692423623
"occ3","hu1",0.0190364017981003
"hhd8","hu4",0.0190356256924481
"adate.9","anc2",0.0190328648021226
"rdate.19","anc14",0.019032808504651
"cluster2","rdate.14",0.0190325568895067
"adate.8","pop90c1",0.0190318013355879
"ic17","mbcraft",0.0190316400803625
"marr1","solih",0.0190308190312278
"dw4","stategov",0.0190300044052959
"hhp1","magfem",0.0190293591412291
"hhd3","localgov",0.0190291379808872
"avggift","hupa7",0.0190287725459846
"adate.18","lsc4",0.0190262640476952
"anc13","mbgarden",0.0190261831276641
"occ3","lifesrc",0.0190250299656125
"anc6","pubgardn",0.0190237250317684
"eth4","mbcraft",0.0190224971071356
"rdate.13","hc5",0.0190210930596893
"chilc5","numchld",0.019020313335239
"anc6","eth8",0.0190193145849733
"afc5","occ12",0.0190189889270136
"afc1","hvp2",0.0190173149375083
"occ13","pubopp",0.019017202385429
"pop90c1","vietvets",0.0190139769786634
"ethc1","chil1",0.0190130953183549
"anc5","occ3",0.0190101226945108
"pec1","pubdoity",0.0190086022631547
"ramnt.7","ic18",0.0190081766615582
"hc12","chilc5",0.0190066075396068
"eic3","hhd9",0.019005304669446
"ramnt.17","hc2",0.0190011220684719
"marr4","mbcraft",0.0190004277479677
"lastgift","dw4",0.01899862170494
"rdate.23","hc1",0.0189971149098678
"lfc7","mbcraft",0.0189968661680836
"ramnt.16","voc3",0.0189961196482355
"ramnt.23","magmale",0.0189946987920722
"rdate.7","pop90c3",0.0189937359586779
"hc10","ic9",0.0189936885768931
"ec7","eic16",0.0189931395812256
"adate.18","dw1",0.0189929101606782
"maxrdate","hhd11",0.0189914083389252
"hc11","pubopp",0.0189895365284259
"ramnt.12","adate.19",0.0189894050872789
"tpe6","hhn6",0.0189893830848707
"ic23","hhage1",0.0189892476590246
"hc9","eic5",0.018988857800953
"lsc3","lfc9",0.0189883277957768
"adate.19","ic13",0.0189882672512957
"chil2","fedgov",0.0189882492350429
"pec1","hhp1",0.0189878430804868
"oedc7","hvp3",0.0189874996990016
"rhp2","odatedw",0.0189874115636884
"eth2","lifesrc",0.0189873781300674
"ramnt.13","sec4",0.0189871568825881
"rdate.16","hc1",0.018986849233327
"ramnt.24","mc1",0.0189859435494009
"rdate.7","pop90c1",0.0189844059509632
"ethc4","hu4",0.0189814858633953
"rhp4","hit",0.0189789867196093
"ramntall","income",0.0189782971433522
"minramnt","hupa7",0.0189761345022214
"ramnt.16","chilc3",0.0189759592219552
"adate.11","ec8",0.0189751546301408
"ramnt.7","hu3",0.0189745099316257
"ramnt.11","eth12",0.018972334801252
"ramntall","ic12",0.0189703965336784
"ramnt.22","pec1",0.018968455406339
"ramnt.12","adate.17",0.0189663493892493
"hhn1","pubdoity",0.0189662337678304
"tpe5","hhn3",0.0189633480898868
"adate.21","hupa4",0.0189625377256687
"eth1","magfaml",0.0189601752330992
"hv1","malemili",0.0189600416799265
"rdate.19","sec5",0.018959324306124
"adate.22","hhd4",0.0189589412722932
"lsc1","anc6",0.0189582615926535
"anc1","numchld",0.0189567623914836
"eth15","wwiivets",0.0189537371174912
"ic15","hhd12",0.0189507267098898
"ic21","wwiivets",0.0189501412557316
"rdate.7","marr2",0.0189481991660119
"vc2","occ5",0.018947271438615
"hu5","hhn1",0.0189465089009467
"rdate.13","dma",0.0189449042135389
"eic6","ethc4",0.018942287276061
"rdate.6","pop90c3",0.0189392445580519
"numprm12","occ1",0.0189384179658081
"afc6","hvp1",0.0189377457787402
"lsc2","eic2",0.0189359616540682
"ramnt.9","hhn5",0.0189356362702336
"lfc4","eth5",0.0189325102676784
"hc3","pubdoity",0.0189294237599398
"pobc2","hhage2",0.0189290941796265
"ramnt.11","hu4",0.0189289254655123
"maxrdate","ic6",0.0189289204380452
"maxramnt","dw5",0.0189269864805474
"ramnt.21","occ9",0.018926815912293
"oedc3","ic15",0.0189235501688326
"ramnt.8","hhd7",0.0189229411930295
"mhuc1","anc7",0.0189220896522576
"rdate.11","oedc5",0.0189205039128491
"anc6","eic14",0.0189182795958064
"ramnt.10","dw5",0.0189182622272863
"rdate.19","hc6",0.0189180519422795
"anc3","chilc4",0.0189179132083625
"maxrdate","eth7",0.0189174201503036
"nextdate","tpe8",0.0189163130691466
"controln","occ7",0.0189130240687082
"rdate.9","occ10",0.0189095264555666
"afc6","hupa5",0.0189093283249896
"msa","eth12",0.0189087827108849
"dw7","age905",0.0189066917654846
"lfc3","pubnewfn",0.0189039160001506
"hvp1","pop901",0.0189034882342732
"ic12","pop903",0.0189033063713335
"rdate.17","pubphoto",0.0189025430411159
"adate.11","hc18",0.018902487146917
"hphone.d","dw3",0.01889923175404
"occ7","marr4",0.0188990597949609
"ramnt.12","hhd6",0.0188984983246785
"hhd5","eth5",0.018897857068988
"adate.18","malevet",0.0188971748734171
"ramnt.13","ec6",0.018896468576711
"oedc7","occ6",0.018894378267258
"maxramnt","hhd6",0.0188939214949948
"ramntall","tpe2",0.0188923568216871
"occ4","malemili",0.0188901469070356
"hupa4","dob",0.0188897254339758
"minramnt","afc4",0.0188894030236603
"ramnt.13","adate.13",0.018886702361723
"nextdate","anc2",0.0188856596196392
"dw8","eth11",0.0188836937796432
"rdate.20","anc10",0.01888279352061
"voc1","tpe2",0.0188807455958846
"rdate.8","anc3",0.0188780713013194
"lfc7","eth9",0.0188769788044078
"maxadate","age",0.0188766242653412
"rdate.17","hupa6",0.0188726936046163
"lastdate","vc1",0.0188711876371566
"nextdate","ec3",0.0188672478668545
"mhuc1","solih",0.0188671218984083
"rdate.14","ic3",0.0188670720032889
"eic2","wealth1",0.0188670705477303
"ramntall","tcode",0.0188666281583797
"hc11","oedc3",0.018866231481377
"ramnt.23","marr3",0.0188653434933903
"hc14","ethc3",0.0188650645881123
"lfc10","hit",0.0188650457157607
"tpe2","dw7",0.0188633804538325
"afc4","rp1",0.0188629563216898
"lfc4","hu2",0.0188619919349841
"dw9","pop903",0.0188546481782998
"maxramnt","ic10",0.0188507254943874
"mc3","solih",0.0188505941224996
"oedc5","hhas3",0.0188495553624779
"cardprom","ic19",0.0188480167358785
"rdate.12","hc11",0.0188476049901986
"target.d","lastdate",0.018847102118814
"ramnt.23","pop90c2",0.0188464331421211
"ramnt.17","hhage1",0.0188460449788694
"tpe5","hur2",0.0188458391624398
"adate.19","pobc2",0.0188436627801837
"adate.19","ic22",0.0188413862149485
"maxadate","ec7",0.0188402265831811
"ramnt.10","pop90c2",0.0188390587998227
"anc1","pop903",0.0188378547121227
"pobc1","ec5",0.0188359731187559
"timelag","hur2",0.0188335854454462
"maxadate","age907",0.0188305841783437
"adate.11","ic7",0.0188305751394819
"ec6","hu2",0.0188301572523153
"anc13","solih",0.0188248765786933
"oedc5","solp3",0.0188245290796328
"adi","wwiivets",0.0188232524227106
"lastgift","rdate.24",0.0188231653699352
"rdate.14","hv3",0.0188224639326152
"cardprom","ec1",0.0188222522637297
"minrdate","ethc5",0.0188216502437315
"pec2","hhd8",0.0188204191562495
"ramnt.7","tpe8",0.0188193394890308
"hphone.d","dw5",0.0188182598907848
"rdate.21","voc3",0.0188178377239651
"ec7","malevet",0.0188160101830352
"age907","eth12",0.0188159684377098
"tpe11","hhas2",0.0188147759203456
"minramnt","tpe5",0.0188137686248575
"anc4","eic9",0.0188133481929343
"oedc2","malevet",0.018813312204694
"tpe5","eth7",0.0188132263200978
"rdate.9","hc11",0.0188116180669248
"eic11","eth8",0.0188108310366026
"fistdate","chilc5",0.0188108274382117
"ramnt.16","age905",0.0188107666659081
"rp1","pop903",0.0188106905273116
"mhuc2","chil1",0.018809633668932
"tpe12","hur1",0.0188052405191801
"eth2","mbgarden",0.0188048516812371
"nextdate","marr1",0.0188048267631739
"tpe3","ic20",0.0188045587540617
"rfa.2f","lfc4",0.0188042828224256
"timelag","mhuc2",0.018801369341095
"hc7","hvp1",0.018799486738245
"rdate.8","voc3",0.018798508076924
"eic6","dw8",0.0187977252270374
"maxrdate","hhp2",0.018797220510144
"minrdate","hc17",0.0187949139232615
"ic8","eth12",0.0187943583506334
"hc12","lfc6",0.0187939336422679
"maxadate","occ2",0.0187927586838099
"hc11","hupa6",0.0187918907086722
"adate.8","hu1",0.0187898063419442
"lsc4","anc9",0.0187897249773837
"anc13","magfem",0.0187885434652325
"maxramnt","rdate.13",0.0187869322985448
"ramnt.18","hhd6",0.0187845362942869
"ramnt.10","agec7",0.0187816435984184
"cardgift","ethc2",0.0187811496689447
"occ9","rhp1",0.0187798335354777
"adate.11","anc2",0.0187786426568878
"maxrdate","pop90c2",0.0187781223866943
"rdate.24","ethc1",0.0187761079897399
"mbcolect","income",0.0187749948559409
"lastgift","chil2",0.0187747257560658
"eic5","malevet",0.018774545143726
"ic23","pop902",0.0187741437229624
"eic10","eic6",0.0187740399646065
"target.d","ic10",0.0187737170845404
"ramnt.23","vietvets",0.0187695788382852
"ramnt.24","adate.13",0.0187692846137232
"ic1","eth12",0.0187675637532523
"adate.21","eth10",0.0187651623646048
"ramnt.14","age903",0.0187627424218894
"tpe7","ic13",0.0187625000831879
"eic14","dw3",0.0187619740531101
"anc3","eic12",0.0187608147805967
"oedc1","income",0.0187594376363712
"eic11","hv2",0.0187586815779954
"ramnt.11","ethc5",0.0187549342003916
"lastdate","rhp3",0.0187539546817284
"sec5","fedgov",0.0187525849081652
"occ10","dob",0.0187523705205855
"ramnt.16","hc2",0.0187523460891073
"adate.9","ec7",0.0187494703011928
"ngiftall","eth14",0.0187482422921239
"agec7","lifesrc",0.0187480154800273
"rp4","hhn5",0.0187479717477364
"avggift","numchld",0.0187474313728247
"anc1","hhage2",0.01874714393601
"mc2","solih",0.0187465767453078
"adate.17","lsc2",0.0187444418976547
"chil2","numchld",0.018743524323197
"rp4","age905",0.0187434331444326
"sec1","rhp4",0.0187424941554299
"ramntall","hc6",0.0187404226510133
"rdate.13","mbgarden",0.0187400638976724
"oedc3","tpe11",0.0187391147361564
"numprom","ic4",0.0187390937935224
"adate.18","hu2",0.01873845824532
"lfc3","eth12",0.01873674756192
"pobc1","agec3",0.0187366096843117
"adate.9","sec2",0.0187365002939409
"adate.10","pop903",0.0187360810282334
"ic2","mbcraft",0.0187357731198062
"adate.9","adi",0.0187351261667605
"ramnt.14","anc13",0.0187350174415271
"msa","fedgov",0.0187336277009953
"tpe5","agec5",0.0187324841534521
"maxramnt","hhd5",0.0187304333892725
"eic14","pop90c3",0.0187301940816729
"hc1","ic5",0.0187300821990654
"agec6","eth7",0.018726394284995
"eic13","pop90c4",0.0187241095050347
"anc7","oedc3",0.0187229533153377
"hc5","occ5",0.0187209502032398
"rdate.3","ac1",0.0187205754996445
"adate.10","eic11",0.0187193686594645
"anc6","dw8",0.0187176914271359
"pec1","ic14",0.0187157649325211
"adate.19","occ13",0.0187152722995005
"eic14","tpe3",0.0187151791150014
"maxadate","hit",0.0187146890827
"afc2","lfc6",0.0187122350974637
"tpe11","agec1",0.0187113325934271
"oedc6","eth8",0.0187107004499672
"ramnt.16","hc18",0.0187103986216748
"hhas1","pubnewfn",0.0187095055998093
"ramnt.16","eic3",0.0187075447021951
"ramnt.21","hhas1",0.0187056626309099
"ramnt.18","sec2",0.0187046263852914
"anc13","hhd2",0.0187031495188048
"oedc2","pop901",0.0187019075993425
"rdate.13","lsc3",0.0187010872843896
"numprm12","ic23",0.0187004091454854
"ramnt.21","afc2",0.018697971531966
"adate.21","adate.16",0.0186978638197238
"ic11","solp3",0.0186978331624478
"pec2","magfaml",0.0186977329451017
"tpe7","wealth2",0.0186969407490637
"maxrdate","tpe3",0.0186968612083018
"rdate.23","tpe2",0.0186967423127336
"minramnt","numchld",0.0186952189138069
"rdate.15","adate.21",0.0186946101939351
"vc3","hupa7",0.0186931446841976
"avggift","hhd9",0.0186928526127399
"adate.17","lfc5",0.0186910244412839
"hvp6","pubhlth",0.0186909814869345
"adate.22","hhas1",0.0186904455468367
"fistdate","localgov",0.018687129169056
"afc6","sec2",0.0186869631824557
"oedc1","solp3",0.0186868598499485
"oedc2","age907",0.0186856562977855
"anc13","magmale",0.0186851538275328
"nextdate","localgov",0.018684992521042
"hhn1","pubhlth",0.0186847474773326
"rdate.11","hvp4",0.0186842868321021
"hvp3","age903",0.0186836946833426
"ramnt.4","maxadate",0.0186833601598786
"afc3","dma",0.0186833000091323
"hc7","solp3",0.0186811596905264
"hhp1","chil1",0.0186807035625516
"adate.11","msa",0.0186780062976951
"rdate.19","chilc2",0.0186779582573441
"vc3","hvp5",0.0186774950833934
"ec1","agec6",0.0186773597329633
"ramnt.8","hhd9",0.0186768127398003
"hc15","ec2",0.0186766249428125
"ic6","pop902",0.0186749455202523
"anc12","tpe1",0.0186746029130957
"pec2","mbcolect",0.0186739620625515
"anc6","ethc2",0.0186720996025914
"ethc4","magfaml",0.0186718417673008
"adate.22","ec8",0.0186696528290737
"adate.10","ic9",0.018668278515808
"rdate.14","pobc2",0.0186672793407879
"ramnt.11","magmale",0.0186655275891545
"anc5","localgov",0.0186639731766708
"anc10","pubgardn",0.0186638150359834
"hupa7","pop903",0.0186626788633752
"lastgift","tpe4",0.0186618795686566
"ramnt.17","eic12",0.018661698799107
"hhd5","eth7",0.0186612383794469
"ramnt.12","hhas2",0.0186611454365097
"adate.22","ic5",0.018659616459298
"ramnt.17","marr4",0.0186539235130596
"ac1","rp1",0.018653282609234
"chilc3","eth7",0.0186530496679975
"hc7","anc5",0.0186505532300684
"anc14","dw8",0.0186500553977594
"minrdate","eth6",0.0186493137807329
"tpe13","age905",0.0186490092699654
